customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,LatePayments,DataUsageGB,AvgSessionMinutes,SatisfactionScore,Churn
CUST03898,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,24.78,6092.05,4,4,468.45,25.36,2,No
CUST03899,Male,0,No,No,31,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,63.57,5198.33,0,0,50.1,83.88,4,No
CUST03900,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,61.97,5345.91,1,1,340.27,170.07,5,No
CUST03901,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),104.94,273.46,2,0,43.31,97.7,4,No
CUST03902,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,85.68,8667.33,0,1,3.34,72.63,4,No
CUST03903,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.59,1500.74,2,2,487.73,39.68,1,No
CUST03904,Male,0,No,No,23,No,No,DSL,No,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,90.13,3758.55,1,2,105.48,175.34,1,No
CUST03905,Male,0,No,Yes,34,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,103.14,6318.66,2,3,399.92,65.62,1,No
CUST03906,Female,0,Yes,No,29,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25.71,1957.06,1,0,279.51,52.63,5,No
CUST03907,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.15,1089.4,2,0,315.3,71.39,1,No
CUST03908,Male,1,No,No,63,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.51,8066.84,2,1,76.6,114.59,4,Yes
CUST03909,Male,0,No,No,32,No,No,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,56.14,5245.1,1,3,378.75,15.75,4,No
CUST03910,Male,0,Yes,No,45,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.13,1255.65,3,1,169.86,25.21,5,No
CUST03911,Female,0,No,No,32,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,103.22,7863.49,1,0,302.01,177.96,5,No
CUST03912,Female,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),46.31,1738.57,2,0,199.98,69.69,3,Yes
CUST03913,Male,0,No,No,63,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.33,5934.36,1,0,90.48,104.25,1,No
CUST03914,Male,1,Yes,No,29,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.82,7707.11,2,2,68.7,69.88,3,No
CUST03915,Male,0,No,Yes,28,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,103.25,5596.14,5,0,197.03,5.81,5,No
CUST03916,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,100.71,112.48,2,1,4.69,136.55,5,Yes
CUST03917,Female,0,No,Yes,29,Yes,Yes,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,117.13,5864.28,2,0,481.99,88.93,1,No
CUST03918,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),27.44,5131.31,2,1,144.03,90.02,3,No
CUST03919,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.26,4776.39,5,1,338.09,95.6,2,No
CUST03920,Male,0,Yes,No,14,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),63.5,2789.93,0,1,286.55,39.98,1,No
CUST03921,Male,0,No,No,9,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),111.27,5656.98,1,1,365.68,149.44,2,No
CUST03922,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,73.35,197.84,3,4,414.5,145.68,1,No
CUST03923,Female,0,No,No,22,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),113.36,4687.47,1,0,438.3,49.81,4,No
CUST03924,Male,0,Yes,No,10,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.53,2987.69,1,1,335.56,151.19,4,No
CUST03925,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),93.72,478.19,5,1,194.64,170.94,2,Yes
CUST03926,Female,0,No,No,48,No,No phone service,DSL,No,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,52.25,2398.7,4,1,247.47,7.51,5,No
CUST03927,Male,0,No,Yes,13,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.72,7538.28,2,0,184.02,122.18,3,No
CUST03928,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.83,2362.76,0,1,475.23,132.06,1,No
CUST03929,Male,0,No,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.38,4274.94,2,0,160.88,83.34,4,Yes
CUST03930,Female,0,Yes,No,16,Yes,No,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),105.54,5108.77,1,0,133.1,16.61,1,Yes
CUST03931,Female,0,No,No,41,Yes,No,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),58.97,2619.81,0,0,274.76,29.39,4,No
CUST03932,Male,0,No,No,9,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,42.83,4913.32,0,1,48.58,173.56,4,No
CUST03933,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),35.11,8601.29,0,0,442.36,97.6,5,No
CUST03934,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),37.72,1698.8,0,0,492.93,124.05,5,No
CUST03935,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),72.24,8034.92,3,1,174.85,89.23,3,No
CUST03936,Female,1,Yes,Yes,38,Yes,No,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,25.41,5072.26,0,1,58.82,95.91,1,No
CUST03937,Female,0,No,No,1,No,Yes,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),27.56,7024.74,2,0,139.46,39.07,4,No
CUST03938,Male,0,Yes,No,67,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.15,5412.23,1,2,210.01,50.82,4,No
CUST03939,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,90.09,2782.41,3,0,419.49,64.68,2,No
CUST03940,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.91,5192.97,1,0,483.88,61.01,3,Yes
CUST03941,Male,0,Yes,No,36,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,109.95,3863.28,4,1,360.13,21.42,2,Yes
CUST03942,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,No,Mailed check,70.62,5364.55,5,0,466.3,127.65,1,Yes
CUST03943,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.8,5110.44,4,0,91.3,17.91,5,Yes
CUST03944,Female,0,No,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.05,6118.37,1,1,464.61,101.06,3,No
CUST03945,Male,0,Yes,No,4,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,34.75,6539.43,1,0,289.82,76.17,4,Yes
CUST03946,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),87.36,4951.81,1,2,225.04,89.24,2,Yes
CUST03947,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),89.88,7305.88,1,2,227.47,124.98,4,Yes
CUST03948,Male,0,No,Yes,31,No,No,No,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),39.33,6188.08,1,1,476.52,109.75,1,No
CUST03949,Male,0,No,No,18,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),25.48,2324.34,1,2,183.35,165.69,5,No
CUST03950,Male,0,No,No,3,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.77,8452.05,3,0,78.57,174.08,1,Yes
CUST03951,Male,0,No,No,45,Yes,No,No,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,99.35,685.81,2,2,296.36,177.67,1,No
CUST03952,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.44,5715.38,1,0,56.36,82.18,2,No
CUST03953,Female,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,46.19,5530.25,2,1,356.46,69.48,2,Yes
CUST03954,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,71.97,4027.56,1,0,1.38,79.66,3,Yes
CUST03955,Female,1,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,25.64,4321.3,3,2,204.81,41.4,5,No
CUST03956,Female,1,Yes,Yes,31,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,39.39,7008.54,3,0,400.09,82.71,5,No
CUST03957,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,76.68,6513.9,4,1,205.11,115.39,5,No
CUST03958,Male,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,43.28,3757.93,5,2,383.06,126.78,5,No
CUST03959,Male,0,No,No,60,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,25.09,1966.92,1,1,352.14,19.93,5,No
CUST03960,Female,0,No,No,50,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,108.95,602.99,4,1,335.21,155.13,4,No
CUST03961,Male,0,No,No,58,No,No,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.24,6531.7,2,1,207.56,54.12,1,Yes
CUST03962,Female,0,No,No,37,No,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.67,6281.93,1,2,459.29,126.95,2,No
CUST03963,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),62.24,2597.78,1,2,180.68,144.94,5,No
CUST03964,Male,0,Yes,No,44,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),90.58,8579.28,1,2,191.39,78.73,5,No
CUST03965,Female,0,No,Yes,30,Yes,No,No,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),55.63,5874.64,1,0,349.05,49.68,2,No
CUST03966,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,80.27,6009.42,0,2,373.45,34.28,3,No
CUST03967,Male,1,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.66,5091.81,1,0,158.01,165.24,4,No
CUST03968,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),32.36,5832.93,3,1,398.31,28.39,1,Yes
CUST03969,Female,0,No,No,60,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.39,8991.63,5,0,413.6,70.82,3,No
CUST03970,Female,0,Yes,No,47,Yes,Yes,No,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,55.29,7223.44,1,0,23.67,156.76,1,No
CUST03971,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,98.73,3831.53,2,0,235.34,112.99,4,No
CUST03972,Female,0,No,Yes,59,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),75.24,1794.85,1,0,330.14,28.46,4,Yes
CUST03973,Male,1,Yes,No,60,No,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),38.31,6792.15,2,0,126.03,112.62,3,No
CUST03974,Male,0,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,55.53,7917.91,1,2,331.42,147.56,4,No
CUST03975,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,28.53,4728.51,3,1,89.32,136.37,2,No
CUST03976,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,47.15,8315.33,2,0,6.16,153.99,4,No
CUST03977,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,40.71,5047.04,2,1,290.86,127.85,5,No
CUST03978,Female,0,No,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.38,1988.67,1,1,34.31,129.35,1,No
CUST03979,Male,1,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.31,3862.91,1,2,226.46,95.29,4,No
CUST03980,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),28.0,3823.85,1,0,217.61,43.39,3,No
CUST03981,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),83.2,1609.06,3,2,476.1,81.49,2,No
CUST03982,Male,0,No,Yes,52,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.37,6204.67,0,2,61.24,11.68,2,No
CUST03983,Female,0,Yes,Yes,43,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),68.38,7588.2,3,1,250.77,148.33,4,No
CUST03984,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),41.28,1919.88,3,0,393.0,178.99,3,No
CUST03985,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),115.35,6922.71,4,1,53.75,110.44,4,No
CUST03986,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.36,1354.47,0,2,321.02,120.63,5,No
CUST03987,Female,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,40.19,3022.51,2,1,479.62,74.96,3,No
CUST03988,Male,1,No,Yes,43,Yes,Yes,No,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),69.04,6668.32,2,0,8.42,62.32,5,No
CUST03989,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.53,3629.01,2,1,234.45,149.16,4,No
CUST03990,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.95,121.56,4,1,427.61,41.06,1,No
CUST03991,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,67.09,7339.71,1,2,92.25,146.13,2,No
CUST03992,Male,0,No,No,68,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,27.39,2057.24,3,0,307.6,114.41,4,No
CUST03993,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.09,7704.34,4,1,283.09,47.28,4,No
CUST03994,Male,0,Yes,No,29,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,69.79,2325.88,2,1,344.78,128.91,5,No
CUST03995,Female,1,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,39.66,2330.58,3,1,364.64,155.25,4,No
CUST03996,Female,0,Yes,No,24,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),91.11,7959.87,3,3,299.13,51.63,5,No
CUST03997,Female,0,No,Yes,70,Yes,No,No,Yes,No,No,No,No,No internet service,One year,Yes,Mailed check,62.59,3177.95,2,1,385.09,54.7,4,No
CUST03998,Female,1,Yes,No,56,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,76.44,6016.45,2,0,115.44,11.71,2,No
CUST03999,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,81.82,3245.45,1,0,436.94,12.06,2,No
CUST04000,Female,0,Yes,No,49,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),114.8,4894.63,2,1,456.14,135.95,3,Yes
CUST04001,Female,0,No,No,9,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.36,6948.57,5,0,114.7,16.46,3,No
CUST04002,Male,1,No,Yes,21,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),57.59,8270.39,2,0,495.09,18.35,4,No
CUST04003,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,109.58,5883.79,2,0,393.07,129.69,2,No
CUST04004,Male,0,No,Yes,46,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,119.4,3457.69,3,0,51.0,110.7,5,No
CUST04005,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,107.99,3576.95,2,1,193.96,93.56,4,No
CUST04006,Female,1,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,25.08,1446.92,2,0,4.74,107.41,1,No
CUST04007,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,52.71,5111.02,3,2,226.68,130.69,3,No
CUST04008,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.97,7588.09,2,2,344.28,108.19,3,No
CUST04009,Female,0,No,No,60,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.4,1214.97,0,2,182.15,165.46,3,Yes
CUST04010,Female,1,No,No,27,Yes,No phone service,DSL,No,No internet service,No,No,No,No internet service,Two year,Yes,Credit card (automatic),54.96,2386.15,4,2,80.6,45.94,5,No
CUST04011,Female,1,No,Yes,34,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,38.85,223.34,2,1,478.86,114.13,3,Yes
CUST04012,Male,1,No,No,1,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),40.72,4758.38,2,0,77.21,45.51,2,No
CUST04013,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.51,570.72,3,0,486.38,161.66,3,Yes
CUST04014,Male,0,Yes,No,55,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),79.56,5233.41,5,1,335.14,153.29,5,No
CUST04015,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),88.09,2594.02,1,1,69.56,170.83,4,No
CUST04016,Female,1,Yes,No,17,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),22.17,7234.29,3,0,420.8,18.45,1,No
CUST04017,Female,0,No,Yes,70,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),118.12,4837.01,2,0,438.99,158.09,4,No
CUST04018,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),24.07,4359.9,2,0,75.48,26.75,4,No
CUST04019,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.02,2123.14,2,0,291.53,168.44,3,No
CUST04020,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),46.89,8334.64,2,1,442.41,161.26,4,No
CUST04021,Female,0,No,Yes,3,Yes,No phone service,No,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,109.23,8573.13,3,1,386.51,135.58,1,No
CUST04022,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),108.02,6799.42,5,2,104.08,9.83,3,No
CUST04023,Female,0,No,Yes,58,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.41,2791.12,3,0,49.34,17.3,2,Yes
CUST04024,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),95.11,7106.01,1,0,291.26,148.28,4,No
CUST04025,Female,0,No,No,59,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.46,6532.04,1,2,241.38,172.75,3,Yes
CUST04026,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.19,1942.96,2,2,484.51,61.68,5,Yes
CUST04027,Male,0,Yes,No,19,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.61,780.34,2,1,216.04,64.2,5,No
CUST04028,Male,0,Yes,No,30,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,53.66,1777.52,3,0,72.78,91.81,4,No
CUST04029,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.75,7808.02,2,2,190.34,7.97,1,No
CUST04030,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),33.94,1449.96,4,1,25.13,102.2,2,No
CUST04031,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,48.7,7139.02,2,1,236.53,90.27,2,No
CUST04032,Male,0,No,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,116.74,2900.15,0,1,494.56,60.71,3,No
CUST04033,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.93,6525.1,2,0,348.77,121.91,2,Yes
CUST04034,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,91.35,8100.08,3,0,191.98,9.93,5,Yes
CUST04035,Male,1,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,51.08,7103.81,2,0,452.87,64.69,2,No
CUST04036,Male,0,Yes,No,32,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,One year,No,Electronic check,91.95,4859.62,0,3,149.74,35.61,4,No
CUST04037,Female,0,No,No,26,Yes,No,No,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),67.68,93.47,2,2,254.96,121.77,1,No
CUST04038,Female,0,Yes,Yes,55,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.88,1283.63,1,1,410.82,47.41,5,Yes
CUST04039,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,59.92,7061.7,1,2,348.9,88.79,2,No
CUST04040,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,116.44,919.62,2,0,26.41,32.07,2,No
CUST04041,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,38.42,8759.83,0,1,445.32,54.5,3,No
CUST04042,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,70.55,8734.06,3,1,313.84,139.72,4,No
CUST04043,Male,0,Yes,No,52,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,36.43,2680.62,2,0,493.84,86.69,5,No
CUST04044,Female,1,Yes,Yes,39,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,46.32,356.02,2,0,453.43,179.96,3,No
CUST04045,Male,0,Yes,No,59,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.93,6734.59,2,0,232.62,34.56,2,Yes
CUST04046,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),37.52,1760.87,1,0,383.01,52.58,4,No
